feature,timepoint,context,response,model,train_r2s,R^2,test_r2s,set,se_lower,se_upper
topo,2,CH,GROWTH,MLP,"[0.5888655253099015, 0.6380496917194108, 0.6535413252211254, 0.626286968250478, 0.5589664877935061, 0.6147306487108248, 0.6317035441607205, 0.6446105440037847, 0.585578317780457, 0.5658217650915864]",0.1992378931121152,"[0.2930520510110256, 0.13381219832627023, 0.016753397198965625, 0.13505809997830853, 0.22677734184957032, 0.14231073900474356, 0.24264339284199854, 0.22179243131418447, 0.27512264223072225, 0.3050566373653628]",TEST,0.17206267952476106,0.22641310669946935
topo,2,CH,SYMMETRY,MLR,"[0.21618533982088817, 0.25115720768570005, 0.251770257436591, 0.2352871748845502, 0.246881465074402, 0.2433683675430136, 0.2506306019474648, 0.2672955396479795, 0.22079203471412567, 0.29462993938757964]",0.13251940880266294,"[0.20123703282339167, 0.08704590192343631, 0.14429587760979112, 0.14634754553150298, 0.149636388258943, 0.15212399986500613, 0.13688204308781016, 0.05069336030403215, 0.18575811451324653, 0.07117382410946915]",TEST,0.11799034807038275,0.14704846953494313
topo,2,CH,SYMMETRY,RF,"[0.24463300460261017, 0.26040078747441153, 0.2714873627085205, 0.23053111711810736, 0.2748142799287262, 0.24364973852055494, 0.22755697329329483, 0.24177798602016443, 0.22969914021575322, 0.2555104714992432]",0.1014390478110646,"[0.12106628905284034, 0.04118365288848058, 0.03939100431208764, 0.11952536108344591, 0.07890376632572715, 0.13237579176541692, 0.13221046228751687, 0.11221765628863667, 0.1276470964229487, 0.10986939768354531]",TEST,0.09072507205758851,0.11215302356454068
topo,2,CH,SYMMETRY,SVR,"[0.4273151662921665, 0.35872649852889904, 0.3362281298030977, 0.36472387452325106, 0.32771507073293316, 0.3538711047395702, 0.3783855011924966, 0.3448051473251108, 0.3382022323443096, 0.3443428821432406]",0.12842172590372908,"[-0.043469849375842085, 0.1852776282134514, 0.1412185489232688, 0.14488739238924053, 0.22079972498687372, 0.12709995622300385, 0.04779765293099392, 0.12420504499585872, 0.19442151611286218, 0.14197964363757987]",TEST,0.10544185712626122,0.15140159468119693
topo,2,CH,SYMMETRY,MLP,"[0.3199164213996828, 0.2816371342702695, 0.37518712720912506, 0.28688654236802424, 0.24880451059412045, 0.2744594517928358, 0.28147280769012806, 0.2851273223941654, 0.22696944948611597, 0.28387956960993965]",0.08318476519470028,"[0.02786019257620831, 0.014606784907192472, -0.1520301149862413, 0.1056436463994056, 0.16752447439426088, 0.08950709386133615, 0.15439985071313012, 0.12813130721104637, 0.19121879094448568, 0.10498562592617844]",TEST,0.053187139355338794,0.11318239103406176
topo,3,CH,ACTIVITY,MLR,"[0.09696112720842676, 0.07139142902444273, 0.1000120446902758, 0.06373874445269956, 0.1790795175237716, 0.1445509742929919, 0.10840116196762328, 0.13393676132835775, 0.12237041992519027, 0.1620150612895157]",0.06791245785909683,"[0.10414910947638645, 0.08021244418658369, 0.08674660897584707, 0.07387324322430533, -0.01243514064606166, 0.058646677620399656, 0.12764438771830255, 0.07947834534468778, 0.08062969513577789, 0.00017920755473943561]",TEST,0.054932694154658915,0.08089222156353475
topo,3,CH,ACTIVITY,RF,"[0.2098558893990332, 0.17429303721829514, 0.20602962366205535, 0.19544186660585205, 0.20932627667843562, 0.17711889750120902, 0.2698574042211931, 0.1964676000810387, 0.1928987563495823, 0.18246111614113725]",0.07550024756637483,"[0.06435005140953998, 0.10096751852264152, 0.0694507906331957, 0.12687235433220123, 0.07055100076136589, 0.09628339416281584, -0.014351887904529015, 0.06811355418844611, 0.08613376933542449, 0.08663193022264659]",TEST,0.06442324982098295,0.0865772453117667
topo,3,CH,ACTIVITY,SVR,"[0.1811218573088007, 0.1676201054047488, 0.15565050530875668, 0.2224139212580173, 0.1589783161786621, 0.1518886743948421, 0.14628092270713178, 0.09876756852362256, 0.12893553458192453, 0.19868311517488513]",0.0110985214470949,"[-0.030412247908261802, 0.005311470344086078, -0.0811792973869756, 0.029444615486464154, 0.017453661188015834, 0.12129192953353529, 0.1512225207006721, 0.12864948376058172, -0.055158759624081455, -0.17563816162308732]",TEST,-0.01980535597009834,0.04200239886428814
topo,3,CH,ACTIVITY,MLP,"[0.1743889932540844, 0.18900110529327996, 0.18205979521743965, 0.21951444507490914, 0.21790972938101072, 0.22504153567268703, 0.22926090591193704, 0.5521882508610687, 0.20621052194376888, 0.3748945551152594]",0.07823575260186824,"[0.16211034241033873, 0.19575886726528058, 0.18036148067316427, 0.08137336474266066, 0.059468777607739165, 0.12171976049183064, 0.042652207706875944, -0.1233506796911168, 0.15661206805643024, -0.09434866324452096]",TEST,0.04486500159120739,0.11160650361252909
topo,3,CH,GROWTH,MLR,"[0.39751321724296496, 0.4013702415218713, 0.41726656438627496, 0.45629362167768084, 0.49621722211045693, 0.37991436153952496, 0.450610885788848, 0.4070680569461502, 0.4815574959433949, 0.4365786865271837]",0.2529118122764195,"[0.28103820187106743, 0.4162641639600122, 0.13912642510194162, 0.2172484940431113, -0.009831212195464234, 0.3881810260177986, 0.309599427129285, 0.38044573233578405, 0.0768904743598825, 0.33015539014077666]",TEST,0.2098474190430858,0.29597620550975323
topo,3,CH,GROWTH,RF,"[0.34621246229384883, 0.3432655305654435, 0.3089321250082204, 0.2993989506230512, 0.2889124633350595, 0.30052765628324407, 0.31188808686275293, 0.3264836119463096, 0.31556083252177103, 0.2967445843231845]",0.13481940239326135,"[0.07685488267648377, 0.09254203126118765, 0.12714343124301197, 0.1287387667947043, 0.22790096061392484, 0.20197959350975725, 0.14935525213188028, 0.05275849185222825, 0.15949259435940022, 0.13142801949003513]",TEST,0.11870004263052569,0.150938762155997
topo,3,CH,GROWTH,SVR,"[0.4568411008849773, 0.40828452245312874, 0.3426221584123572, 0.33732570480369384, 0.42663775592293796, 0.39603923944747943, 0.399208752061022, 0.4404188055641637, 0.4489511633590626, 0.4521648165264289]",0.2600433481372963,"[0.1743269761399614, 0.30787019823999784, 0.20830491651525374, 0.39606592973438304, 0.28935625104631346, 0.2812986720335061, 0.3215052223397844, 0.24438461603186468, 0.17155623663891062, 0.20576446265298765]",TEST,0.23838147580745336,0.28170522046713925
topo,3,CH,GROWTH,MLP,"[0.5178509282152446, 0.4172606455994836, 0.48318370274781275, 0.47521763175932474, 0.4517563046272257, 0.42659274931318836, 0.4112279131876653, 0.4792816884486665, 0.48628767389278094, 0.45505668330725924]",0.25765464871734844,"[0.04452939086189933, 0.3637323468838516, 0.19217174110888213, 0.2484683398067643, 0.25223543164224416, 0.4067449531223519, 0.44582369109725406, 0.16828444764145867, 0.17776535829412587, 0.27679078671465196]",TEST,0.22112416122017806,0.2941851362145188
topo,3,CH,SYMMETRY,MLR,"[0.3671330086882624, 0.40723852797237814, 0.3890408706544739, 0.38872297997499383, 0.3750314068078271, 0.35509570478392194, 0.3802725962331248, 0.36289710489621896, 0.35262484030012964, 0.3814479713385477]",0.04746596510217448,"[-0.2858174253687149, 0.07145022870517526, 0.09794656231770882, -0.5705281886515232, 0.16219167960704328, 0.2449817825406716, 0.15278769208836962, 0.1494015420194299, 0.25805472319074607, 0.19419105457283836]",TEST,-0.03226182306924385,0.1271937532735928
topo,3,CH,SYMMETRY,RF,"[0.327808008951742, 0.3452295333933668, 0.30750259245221956, 0.33968658969537613, 0.349677788178569, 0.33483188417437637, 0.348296857126987, 0.3329753264790124, 0.33592965224524185, 0.3308354642815444]",0.12884057312143554,"[0.13047919675635722, 0.09138423861612976, 0.17451194028959427, 0.13794521535292303, 0.12600056270918558, 0.12465017796903155, 0.12023180326461835, 0.1304404602900544, 0.0949843355952239, 0.15777780037123768]",TEST,0.12131705403820373,0.13636409220466736
topo,3,CH,SYMMETRY,SVR,"[0.35655638742694584, 0.3633787589748094, 0.35735547010332647, 0.37979334218306793, 0.30654505131201515, 0.2869861570800999, 0.3620111787686313, 0.32798166405414775, 0.3301310133718942, 0.3695995553417404]",0.09175830907215453,"[0.167706034057715, 0.0618150521065951, -0.41124685913102677, 0.10587765784422476, 0.2936150013315021, 0.25857987560223494, 0.05703494920201169, 0.14943457571755947, 0.1514921532856991, 0.08327465070502982]",TEST,0.033738817679595565,0.1497778004647135
topo,3,CH,SYMMETRY,MLP,"[0.3780228336499688, 0.3132339759512418, 0.38992083837920677, 0.34555256079377705, 0.37560917371751257, 0.38824099195474715, 0.3533505853192884, 0.3309072327844691, 0.33512990396199105, 0.31243179609856564]",-0.01606623957193807,"[-0.5659955419128517, 0.25951397002473997, -0.6012322738487932, -0.2101098294887076, 0.14001143358594825, 0.0965196161398848, 0.16250493128391674, 0.12310432310820696, 0.20886532028242555, 0.22615565510584956]",TEST,-0.11384131146532503,0.0817088323214489
topo,4,CH,ACTIVITY,MLR,"[0.13110109396518665, 0.118548064588884, 0.16872041958700668, 0.1600955580108011, 0.11351535348894193, 0.14740740434456223, 0.20014386985461785, 0.1680696328600274, 0.12829072417907428, 0.17748324446958752]",0.04732648434764096,"[0.08393034312115155, 0.11604012474025505, -0.049577438340472124, 0.05514461271062432, 0.14749933189954978, 0.06504434513611401, -0.14292916820081514, 0.04218487028985307, 0.13260383571113432, 0.023323986409014785]",TEST,0.020881556993087174,0.07377141170219474
topo,4,CH,ACTIVITY,RF,"[0.13462224980804793, 0.12869863738404264, 0.13612934435651913, 0.13592627507927413, 0.12137428413306905, 0.17620862308579488, 0.126327326543199, 0.1520616643089172, 0.1512960597246764, 0.14273837150412627]",0.04662227374009853,"[0.06991223197436536, 0.07853540719968355, 0.0352358489518253, 0.06457939564999193, 0.09051787786793986, 0.0028805966818691298, -0.006967482181276186, 0.04633935615402418, 0.03764302137663822, 0.04754648372592396]",TEST,0.037237946043720285,0.056006601436476774
topo,4,CH,ACTIVITY,SVR,"[0.22194859453152582, 0.16721509782825594, 0.2697854452149573, 0.2867159717915495, 0.19672738500544584, 0.24627019363279934, 0.22717726025103124, 0.24391031975622912, 0.16109277004346179, 0.21359771039149367]",0.04725641823853225,"[0.09671684988708085, 0.18256387355892245, -0.11716043780752528, -0.04182327763826854, 0.10990017665060459, 0.016241470514770873, 0.026215048045859723, -0.03286008950027308, 0.18487230816975908, 0.04789826050439183]",TEST,0.01786107112731139,0.07665176534975311
topo,4,CH,ACTIVITY,MLP,"[0.24160385388376993, 0.4183321758391282, 0.22316883669391496, 0.17867686924736914, 0.5418317974823614, 0.2100704756996169, 0.4279452678232014, 0.18371192383035473, 0.1728114961797631, 0.18860695445392017]",0.030136547316953245,"[0.004387948858941559, 0.018053540500482357, 0.049416227544071156, 0.10477326299614675, -0.19615556531496559, 0.05677932528017249, -0.05671946341583012, 0.10633354832368225, 0.10409698327058936, 0.11039966512624222]",TEST,0.0011656038804542385,0.05910749075345225
topo,4,CH,GROWTH,MLR,"[0.43959538826235867, 0.4040106369140576, 0.4068192129290874, 0.4113401625171649, 0.3905290781630648, 0.4371875864381566, 0.4297997359941572, 0.4664077197336035, 0.45242023465397496, 0.4068769330546991]",0.28749778744414783,"[0.1672864049508026, 0.3613804241080393, 0.33991683924271954, 0.33592167776681403, 0.4094189096280303, 0.2366878954729842, 0.28702926156247954, 0.1668680959715455, 0.18878599351850645, 0.38168237221955703]",TEST,0.2599996144077218,0.3149959604805739
topo,4,CH,GROWTH,RF,"[0.31409489104403, 0.3382501609950984, 0.31033716987369253, 0.334697829547156, 0.30463476561735425, 0.3117494174094052, 0.31624349888519276, 0.3253447340236574, 0.30531219733448156, 0.3429643829662301]",0.19897288859853451,"[0.23000209035432995, 0.181763210214541, 0.2165879482919999, 0.18599270101631316, 0.1530828867984778, 0.19588767861321665, 0.22680400102828968, 0.21296884387318604, 0.23291595492177508, 0.1537235708732162]",TEST,0.19001562290839363,0.2079301542886754
topo,4,CH,GROWTH,SVR,"[0.3679295633216717, 0.42057173722002117, 0.3650183278335791, 0.46353428692149656, 0.40228034826843473, 0.46414115665266653, 0.4133698623275729, 0.4592862575474195, 0.41748705038743716, 0.44123553187163367]",0.250020485087547,"[0.28358082845341404, 0.31253730139239777, 0.24954307328053016, 0.18213081871819714, 0.3372123202371242, 0.07648683386831412, 0.3194668494897175, 0.2609217577755637, 0.2546225376455329, 0.22370253001467832]",TEST,0.22699535168215812,0.27304561849293585
topo,4,CH,GROWTH,MLP,"[0.498922838540097, 0.5189645786089213, 0.4951204263055784, 0.4881589164982113, 0.46815195276977917, 0.507706799048002, 0.46360209243636963, 0.4789701525667164, 0.4677347336552673, 0.47614429299739724]",0.21487074494893785,"[0.11086140435040737, 0.19900916837083538, 0.2505462612133337, 0.21652995459802482, 0.2706619361539858, -0.037022239862864126, 0.28619322818848614, 0.27803298230128415, 0.3129297780594541, 0.2609649761164309]",TEST,0.18329157812040148,0.24644991177747422
topo,4,CH,SYMMETRY,MLR,"[0.3384331309547527, 0.33510946648747686, 0.33135210051132047, 0.3317897177537832, 0.3632132748532999, 0.3579381368930633, 0.32292821884246203, 0.32533874740140634, 0.3107849711384574, 0.315380217266809]",0.18909838127018247,"[0.1742508907850635, 0.19488404728146058, 0.20650980033880562, 0.19074206566423657, 0.09047853427036978, 0.12583656843875657, 0.23002925193142454, 0.17745437467486025, 0.26547163472112356, 0.23532664459572405]",TEST,0.17358433681436386,0.20461242572600108
topo,4,CH,SYMMETRY,RF,"[0.2638930734156508, 0.2702155928459381, 0.3139141522129819, 0.3040770397485433, 0.2609647224273033, 0.29994799668162464, 0.2863684879779924, 0.2765012682547845, 0.28335153936925195, 0.28777668456577354]",0.13288828337365666,"[0.15483252012079296, 0.143289382599319, 0.07811566555946559, 0.07790584839089743, 0.17460015315600064, 0.11496779567544801, 0.11052730097759456, 0.17925634857902406, 0.1559408217340048, 0.1394469969440194]",TEST,0.12198034524419805,0.14379622150311525
topo,4,CH,SYMMETRY,SVR,"[0.39176041836168674, 0.3865895434470752, 0.3916167102646121, 0.4072944218484841, 0.3874403596823207, 0.3512957542106794, 0.37978932761112183, 0.3866086875529444, 0.37924069947340633, 0.39772988850116864]",0.1265671645196864,"[0.08977172890476759, 0.126356333121584, 0.05089553547399239, 0.09439953591032768, 0.18811011067300965, 0.18283672540912455, 0.09894548693885707, 0.09567213789808982, 0.19512170419137898, 0.14356234667573242]",TEST,0.11181090521147648,0.14132342382789628
topo,4,CH,SYMMETRY,MLP,"[0.40819530732745934, 0.3590704679245459, 0.3249715883547004, 0.3337499376433184, 0.3915810213323254, 0.333573912121943, 0.366408253472428, 0.33308834987961544, 0.40752180029065854, 0.3243691246429329]",0.203948814846836,"[0.042164836657056615, 0.2537639220127462, 0.20719988848376802, 0.2679134897097436, 0.18000639773034033, 0.2539693499672312, 0.24864176383847614, 0.23087507061963353, 0.11921730001854514, 0.23573612943081956]",TEST,0.18232815602358254,0.22556947367008945
topo,5,CH,ACTIVITY,MLR,"[0.10052027498364724, 0.15909056271149657, 0.12742310479433605, 0.10743358661696933, 0.11959468294579312, 0.13916661054336088, 0.17343697766733335, 0.1087950350126855, 0.12566786865934865, 0.1447834095605286]",0.03535525381391026,"[0.12192847556236086, -0.01568819921316944, 0.05540547597703671, 0.045148212109941466, 0.08504781920648607, -0.048988933248591104, 6.715295551940059e-05, 0.07834503426878914, 0.007158118194826257, 0.025129382325903227]",TEST,0.01980707662206453,0.05090343100575599
topo,5,CH,ACTIVITY,RF,"[0.2782843679375385, 0.28182132725315345, 0.26838229986592166, 0.2959214426427782, 0.2670738474007013, 0.2572869694236358, 0.2783977683647427, 0.29341111937304876, 0.3030341646388858, 0.28066269833088475]",0.07766775640963453,"[0.07549181016080897, 0.08906649044250681, 0.08117029076750026, 0.0691800166152099, 0.11066298958272336, 0.12106147849365068, 0.08811742485078222, 0.04917792701477752, 0.037336663452452346, 0.05541247271593319]",TEST,0.06977254485913562,0.08556296796013343
topo,5,CH,ACTIVITY,SVR,"[0.20390981799723618, 0.2322075605272227, 0.1730419562019634, 0.1860648887412204, 0.23375477083608698, 0.1766717658503989, 0.20016393652637454, 0.20938689651667708, 0.15118823637700174, 0.20240066767565135]",0.05542903687336922,"[0.06352548224153753, 0.03361960270375819, 0.09694191622770776, 0.06870261912636122, 0.03389489541803192, 0.05992913537362232, 0.010859316549354459, 0.025322913311831674, 0.0654802031511138, 0.09601428463037331]",TEST,0.04673092900789219,0.06412714473884625
topo,5,CH,ACTIVITY,MLP,"[0.23424724012535103, 0.2271757431295225, 0.23135593677523303, 0.17273595275708398, 0.19175809592912652, 0.17928047408905767, 0.19418145327417524, 0.23335327921974347, 0.24738525639839581, 0.2595231406770713]",0.060899872901774135,"[0.014922648203914868, 0.027853816604400894, 0.0796057875622066, 0.12306726435854431, 0.1389472029301626, 0.12309654354142385, 0.12011395105216505, -0.14072520816645162, 0.04356496620593442, 0.07855175672544035]",TEST,0.035969665771785536,0.08583008003176273
topo,5,CH,GROWTH,MLR,"[0.46882403793628946, 0.4769605372731264, 0.41750597419486224, 0.4443826229636013, 0.4466809210557591, 0.44896886400147995, 0.48308184151800937, 0.43047094507897454, 0.46727283018251686, 0.4367645433753784]",0.29843453464275466,"[0.2601332223346837, 0.2044684391863988, 0.3823920345250521, 0.3591666316801728, 0.26818781520198653, 0.3080377502506282, 0.18923355301556288, 0.360311577385624, 0.2580390940425835, 0.3943752288048532]",TEST,0.2763821007570463,0.32048696852846303
topo,5,CH,GROWTH,RF,"[0.5170764049787909, 0.5577841260677899, 0.5626463892952331, 0.5402238763572165, 0.5716269576261174, 0.5388638638825887, 0.5532841095400896, 0.5423618351740981, 0.5430420329826348, 0.5851581864616883]",0.21214264623775556,"[0.2234852643546752, 0.18571747166304875, 0.11320317557926018, 0.32565217940766833, 0.171838119254085, 0.3817611158963722, 0.2286761497512516, 0.25948692197185763, 0.14614149298142287, 0.08546457151791409]",TEST,0.1844273829365523,0.2398579095389588
