feature,timepoint,context,response,model,train_r2s,R^2,test_r2s,num_observations,set,se_lower,se_upper
spatial,15,C,SYMMETRY,SVR,"[0.459075230650802, 0.43761588006116603, 0.37729230430753835, 0.5243418380883103, 0.6451184189563777, 0.39282089053218794, 0.5794544229493785, 0.46486545678659896, 0.49523332724482316, 0.45141429842728953]",-0.28379214832629296,"[-0.41811061303524033, -0.618860972548575, 0.08278814224279663, 0.03590799189199889, -0.4637306801723846, -0.1510884230232663, -0.5789485349546621, 0.09607963490953397, -0.6782884835480738, -0.14366954502505735]",50,TEST,-0.37454299276834907,-0.19304130388423685
spatial,15,C,SYMMETRY,MLP,"[7.1157510845965e-05, 2.9828580673241234e-05, 0.0001312316301262939, 2.7261080409735072e-06, 8.238920881931122e-05, 2.6149260459185086e-06, 2.7450199102330153e-05, 7.775741721616214e-07, 1.6331993104579112e-06, 0.0002688264141367247]",-0.08475872852749952,"[-0.02538883044838247, -0.0246930567174668, -0.019661373911465496, -0.08792183252539831, -0.1829254796526476, -0.07882518331467803, -0.08969660436959237, -0.1732559058633012, -0.02322221504058586, -0.14199680343147714]",50,TEST,-0.10372483810304416,-0.06579261895195489
spatial,15,C,SYMMETRY,MLR,"[0.3064246922892848, 0.2572486812425909, 0.2717548918061363, 0.36604741228263205, 0.2126335920096788, 0.2245331548684133, 0.18962938967405463, 0.22581840113389162, 0.32804720245464203, 0.36645883440823035]",0.01841692965868193,"[-0.027675173524685626, -0.013110115874805706, 0.04935676492673813, -0.1385689659315974, 0.16679754985609718, 0.02108349707055235, 0.10443106841437932, -0.07402266345264819, 0.0431313599461387, 0.05274597515665058]",99,TEST,-0.007751180188663321,0.044585039506027185
spatial,15,C,SYMMETRY,RF,"[0.3841747234200502, 0.3707725223961935, 0.4333693032867433, 0.47522227597857436, 0.4365920989193234, 0.4491466268603619, 0.4083434333387925, 0.38538004095240674, 0.4252462947637513, 0.3308342458625104]",0.06852145275280062,"[0.11459090851691789, 0.06401980235166504, -0.09468965570912968, -0.007270342386888284, 0.1038029912089038, 0.15260466828319752, 0.060733366951138734, 0.0511814336184504, 0.12729546387227086, 0.11294589082147999]",99,TEST,0.04646948198799404,0.09057342351760721
spatial,15,C,SYMMETRY,SVR,"[0.528889461933647, 0.3247197708044032, 0.5048486405150074, 0.43028784769906114, 0.5644213889672145, 0.34825699148420775, 0.45621833601193695, 0.5571378453044844, 0.5925836995014999, 0.3394238375734596]",0.04800620766302927,"[-0.016731736679243436, 0.06527330780496354, -0.06459484186335485, 0.14561036281414208, 0.18455998471666835, 0.03825638816013044, 0.2512718916707918, -0.34886156369058363, 0.09151730687941895, 0.13376097681735943]",99,TEST,-0.002343050233407744,0.09835546555946628
spatial,15,C,SYMMETRY,MLP,"[0.30082893712419356, 0.005138667286932352, 0.09804415570408642, 0.05439065487403694, 0.02187234972200458, 0.013044483755770275, 0.0008034785008965706, 0.005915497809772963, 0.04731380997044887, 0.00033118286263678076]",-0.01538174576446486,"[-0.0682451882030839, -0.03386331313303903, 0.09293885077391761, 0.0247833918171525, 0.00785835557992931, 0.00704371433729023, -0.0015209991232332243, -0.04224611263755018, -0.1189131581530185, -0.02165299890301342]",99,TEST,-0.03246905153031203,0.0017055600013823075
spatial,15,C,SYMMETRY,MLR,"[0.28966202417434794, 0.2816137510896609, 0.37811019077187236, 0.2737627953693139, 0.2970502823766792, 0.21460066209822748, 0.18615035651791423, 0.25022743741212916, 0.21995128570648792, 0.30364051838663597]",0.10886471703897033,"[0.1294267613206208, 0.26679704751303546, 0.009123208594114307, 0.15687547159732507, 0.1851155712065593, -0.02927332237252167, 0.22587617062492138, 0.13164070304789832, 0.13341653038659407, -0.12035097152884378]",149,TEST,0.07282748911268341,0.14490194496525724
spatial,15,C,SYMMETRY,RF,"[0.49571294008244193, 0.36393077465375656, 0.4684085511032502, 0.36898392309032824, 0.3400589870861853, 0.33929272214994466, 0.38489091700534284, 0.3502501137627533, 0.3309893191449078, 0.36758385067056154]",0.04965936864470896,"[0.017936093235473516, 0.03070973157494461, -0.24929276059267846, 0.0684093026049597, 0.1354715353150675, 0.17730835123442612, 0.05831081649205272, 0.1721743088993034, 0.08733494562992661, -0.0017686379463861535]",149,TEST,0.013067507753215128,0.08625122953620279
spatial,15,C,SYMMETRY,SVR,"[0.5308844680690168, 0.4749827037065668, 0.49048419060499493, 0.483649106019323, 0.4072488247380309, 0.4440698571371179, 0.44560665481229367, 0.48045396846664323, 0.4517422665871803, 0.42445392832780093]",0.05493845045869041,"[0.24957169570127868, 0.16128929437688766, 0.4022160946915371, -0.20591764040681215, 0.03385518886537309, 0.03325736493299236, -0.053027913768494805, 0.0055396382759476115, 0.11354684545877969, -0.19094606354058508]",149,TEST,-0.001341737397157719,0.11121863831453854
spatial,15,C,SYMMETRY,MLP,"[0.03128726988548336, 0.25692686881075144, 0.17164139377981535, 0.19047767369969892, 0.12202795817380019, 0.17897158864011198, 0.19647244978671652, 0.00031718568291716487, 0.15195947135562426, 0.00362189721552697]",0.08042492558040608,"[-0.0020121124732190854, 0.06430619560526496, 0.12314874593597203, 0.05204189856348462, 0.16774045484322808, 0.07496332842161813, 0.29067990495602514, -0.002588739699619813, 0.03732340645603738, -0.001353826804730618]",149,TEST,0.05267886987704169,0.10817098128377046
spatial,15,C,SYMMETRY,MLR,"[0.16434448296544835, 0.21354653363567166, 0.10158633959245333, 0.2532288179502684, 0.09882492380010721, 0.259984380980787, 0.256856820918249, 0.2382239434881317, 0.30500055534750714, 0.23830450897911803]",0.04560038573839141,"[0.11592126898153732, -0.04774123755078885, 0.16960683520362652, 0.12247057608540013, 0.0991291307815102, -0.3186218461293582, -0.008565244381751436, 0.10880042137321955, 0.1478412777371031, 0.0671626752834158]",199,TEST,0.00220525191193547,0.08899551956484736
spatial,15,C,SYMMETRY,RF,"[0.2918236394757363, 0.3148622250593214, 0.25680265952839876, 0.3112050711938763, 0.28824038491634885, 0.24391270652652153, 0.306662802545549, 0.23840115592985567, 0.35443074412309916, 0.36331642238842865]",0.08265169520169922,"[0.12808243246088147, 0.007577290232732126, 0.04176322082969053, 0.10583960875635734, 0.07309249107127558, 0.027763601473213773, 0.14913295436419172, 0.09875058246910051, -0.023019511120606406, 0.21753428148015563]",199,TEST,0.06096013140941914,0.10434325899397931
spatial,15,C,SYMMETRY,SVR,"[0.5105991027619134, 0.3921367506221114, 0.41541885833003367, 0.4745083953545417, 0.5291538131756852, 0.48840620988100725, 0.5835680231841691, 0.48938210018366235, 0.4537262848490792, 0.40716119721384525]",0.07557764858547845,"[-0.08935549558123812, 0.07123591480694424, 0.11368240776057181, 0.0866530375682244, 0.16259788900554806, 0.1634551610782089, 0.05681048361734642, 0.17675218808236726, -0.07619225568280563, 0.09013715519961718]",199,TEST,0.047662422265007734,0.10349287490594918
spatial,15,C,SYMMETRY,MLP,"[0.17505007401565376, 0.2567706043116159, 0.18285667598317357, 0.1489246436564451, 0.15912924620315938, 0.29708240431781496, 0.12089551419368394, 0.04659855746411112, 0.07282648280797233, 0.20741410487343503]",0.07623776597309076,"[0.2525186049435385, 0.03413713924846584, -0.06931401223331646, 0.034130353862539264, 0.04006104725259352, 0.11807332680762506, 0.11432860287851465, 0.015794694973624845, 0.07175814458866214, 0.15088975740866017]",199,TEST,0.04986316002320132,0.1026123719229802
spatial,15,C,SYMMETRY,MLR,"[0.14544857199312178, 0.25070766801737454, 0.1897069670997924, 0.20579518500981453, 0.3349163683353329, 0.1402077869159487, 0.2806009072756962, 0.2659465789381865, 0.12910240370727089, 0.2904762513217354]",0.11030890130053296,"[0.16315170706818694, 0.1313704591821585, 0.130165363936812, 0.17671433356079125, 0.08143606148193605, 0.13467226583371672, 0.09436035199738502, 0.06130142711360953, 0.12932484210996897, 0.0005922007207648239]",249,TEST,0.09464921565985061,0.12596858694121532
spatial,15,C,SYMMETRY,RF,"[0.246721416102626, 0.2764332304527094, 0.24088766315943644, 0.2593769061865311, 0.25063318716833904, 0.3210693896858614, 0.31047779201747194, 0.29285625918475255, 0.3741702090831115, 0.30444142858968815]",0.10436381733542717,"[0.13839236178139902, 0.12066843402460992, 0.03357081695894559, 0.06141350359195208, 0.10394269562596681, 0.03374501202262481, 0.23172029195233568, 0.14761687434050574, 0.13396538651110368, 0.038602796544828566]",249,TEST,0.08524350953377881,0.12348412513707553
spatial,15,C,SYMMETRY,SVR,"[0.47441054889458756, 0.4993739198446985, 0.46262764644106813, 0.397404775257055, 0.42302696386984906, 0.5613318960084449, 0.48563903022238153, 0.4654167289532569, 0.4049367492361303, 0.49444087182205]",0.08901773972778032,"[0.06277536970095887, 0.17230906708143479, 0.09019113856998562, 0.1572637630499446, -0.006909662012958728, -0.00754488276842169, 0.08121099630376327, 0.2090689938882574, 0.03041691859811113, 0.10139569486672806]",249,TEST,0.06691074329948893,0.11112473615607171
spatial,15,C,SYMMETRY,MLP,"[0.09645681595610067, 0.2105285677861778, 0.09717844289460165, 0.20398683762172432, 0.18315273778037067, 0.18911323077132014, 0.15366657851450338, 0.12595515568980065, 0.14437680402086395, 0.16798163624721363]",0.1132274202112752,"[0.09445026181147298, -0.0522414335757031, 0.12802877589290373, 0.16093522461328702, 0.17949665784509894, 0.11149630368549868, 0.07421075653299825, 0.17382934573923559, 0.14692565337476915, 0.11514265619319086]",249,TEST,0.09298973776675991,0.13346510265579048
spatial,15,C,SYMMETRY,MLR,"[0.24852362355932955, 0.19252085062624635, 0.18962224622091228, 0.26555930479916123, 0.17979541749995842, 0.17458319930708133, 0.24077718731339448, 0.23763025670371962, 0.1918376609597635, 0.242900226131897]",0.14678397069675014,"[0.11225561454724897, 0.09859746334348529, 0.14261953715289377, 0.17112810714400994, 0.172919858190003, 0.22789910213538644, 0.20655509582468623, 0.09235139580210516, 0.10808935406653886, 0.13542417876114365]",298,TEST,0.13280230900850148,0.1607656323849988
spatial,15,C,SYMMETRY,RF,"[0.3132333486262361, 0.30930212159412196, 0.29943760285526766, 0.2310328218905212, 0.25147973395515044, 0.2406710678208318, 0.2616145560931712, 0.25072761340258853, 0.28968746662811184, 0.2354597387356553]",0.10297096749244376,"[0.16195938855509528, 0.09645027616472024, 0.010687819452408265, 0.13885724172182934, 0.12343020683015349, 0.2200000939468817, 0.16740108990204972, 0.07954217687692966, 0.03833637340896301, -0.0069549919345930356]",298,TEST,0.08097050148606524,0.12497143349882228
spatial,15,C,SYMMETRY,SVR,"[0.395802719556113, 0.39503770719892073, 0.5307031953230478, 0.4498872700916343, 0.4760568917093372, 0.512254661917548, 0.46379168591186104, 0.4859003096676683, 0.4609058643988455, 0.45443842045596894]",0.03041400834255597,"[0.13677976268235004, 0.004622902832301934, -0.17725605293244207, 0.1640465533808001, 0.1322262023819042, -0.011694946481833668, 0.13315637238570177, -0.018211435362545103, -0.08717726759851274, 0.027647992137835198]",298,TEST,-0.003031176566839912,0.06385919325195186
spatial,15,C,SYMMETRY,MLP,"[0.17841221961886855, 0.2527109032344915, 0.15336085643681885, 0.007550036313680564, 0.19787915797895128, 0.14941450533690004, 0.3133999982417267, 0.314857359933719, 0.22033783031406284, 0.2287822814642495]",0.14462131523320726,"[0.1757470252722687, 0.16287876905380594, 0.218671897587999, -0.013753384400379431, 0.11347423948982038, 0.16115228077786803, 0.146329533520146, 0.0037914624945027953, 0.2449142287912287, 0.23300709974481248]",298,TEST,0.11800961241817261,0.17123301804824193
spatial,15,C,SYMMETRY,MLR,"[0.15357389638271535, 0.2324501030908318, 0.16462159159681378, 0.18758702718407216, 0.21953757195679457, 0.22876263952829157, 0.17320534424713585, 0.27956866535118685, 0.19851451306456958, 0.22053724202763214]",0.1325749237200353,"[0.239768735915878, 0.06583792915064568, 0.18876863874239602, 0.09481697709304482, 0.11078893783850197, 0.14060189234924558, 0.07686491915822768, 0.12160465603097148, 0.14337928949525236, 0.14331726142618928]",348,TEST,0.11691514055244895,0.14823470688762164
spatial,15,C,SYMMETRY,RF,"[0.18638336124884947, 0.2839683188871659, 0.2329876732620123, 0.27243034159629254, 0.2562989004622931, 0.3364834166470029, 0.24373573890197986, 0.2654808021238676, 0.2616402606073762, 0.23067042090331447]",0.12856637285194214,"[0.1579398844442551, 0.08957513113799953, 0.1217930149983889, 0.16745382243209406, 0.1147899351239704, 0.06921932060612968, 0.09751826113474005, 0.1342838806754445, 0.16591171275704875, 0.1671787652093506]",348,TEST,0.11782609284396937,0.1393066528599149
spatial,15,C,SYMMETRY,SVR,"[0.4380951919354038, 0.5095590951648625, 0.466839877013992, 0.44483027856144786, 0.4177894504527029, 0.43549108340641085, 0.4249305139826154, 0.47959901141049277, 0.43087948992104286, 0.4524136317842745]",0.07223723877839464,"[0.1995200585269581, 0.07180295674986503, -0.022536067447393338, 0.13467649613090105, 0.05216817178156541, 0.11027451646967656, 0.10621419434334678, 0.026806570645371286, -0.04778313420215241, 0.09122862478580795]",348,TEST,0.050120437705599354,0.09435403985118992
spatial,15,C,SYMMETRY,MLP,"[0.20309304966468478, 0.1252294670026035, 0.21834093643384467, 0.1988719995586099, 0.2145992619376692, 0.2072872853367621, 0.24976746178789289, 0.22269317749940554, 0.24311257630505523, 0.1216356376088793]",0.15166153510464642,"[0.14389352365881736, 0.11082580637704786, 0.11952021930159884, 0.2045745107380379, 0.14967533193014448, 0.15763613525865883, 0.15637210909606414, 0.13974422761876704, 0.22535896236154018, 0.10901452470578732]",348,TEST,0.14025334647988852,0.16306972372940431
spatial,15,C,SYMMETRY,MLR,"[0.21014978052502953, 0.18851130985115794, 0.15382063031675686, 0.16683880208391055, 0.2532184142043197, 0.15298320773705387, 0.17461434970682788, 0.1687094755214792, 0.2101270336432134, 0.12737315802063276]",0.1154395635544552,"[0.1541749019198877, 0.16582318513129302, 0.16614632907224614, 0.10440135077605162, -0.026269801828390893, 0.0732368265004002, 0.13084959072419944, 0.09233720635441456, 0.09546569768202684, 0.19823034921242355]",398,TEST,0.09630346505515636,0.13457566205375404
spatial,15,C,SYMMETRY,RF,"[0.1963395817921596, 0.19577570606520567, 0.27359948932150246, 0.23513931884123251, 0.22453227336917414, 0.2400180354654622, 0.24441103597422642, 0.2678085599458897, 0.23042556859084695, 0.2350982412402961]",0.12878177074729125,"[0.12875073413427585, 0.15505731658612343, 0.05727666353992111, 0.10385528713619496, 0.14591298571115496, 0.09515448411892313, 0.16518081681420504, 0.10793426348158686, 0.13052194034589915, 0.19817321560462786]",398,TEST,0.1167706517028925,0.14079288979169
spatial,15,C,SYMMETRY,SVR,"[0.4269867324034866, 0.4880521294426081, 0.4563780803593974, 0.4715446468802309, 0.4526528485413478, 0.39956686510761197, 0.4046879505655372, 0.4919837085930622, 0.4095221343540336, 0.44056072364212406]",0.057512399404868485,"[0.19884173721814935, -0.00480578869231385, 0.003964421181416378, 0.07930710575377464, 0.07741638828746722, 0.05563169162860604, 0.14481649767567928, -0.06811290913991463, 0.13180483710810387, -0.04373998697228343]",398,TEST,0.03167158380336367,0.0833532150063733
spatial,15,C,SYMMETRY,MLP,"[0.24445765565571065, 0.21050339645041471, 0.22829930095505302, 0.1728384426767139, 0.18144080504281046, 0.18470404042078814, 0.17172818933891776, 0.16824008028089843, 0.20326146319767524, 0.23037060140290233]",0.1397509834876219,"[0.14912214878042152, 0.1598162454300487, 0.06267818342965514, 0.1585921634548184, 0.030538983747512183, 0.256061214714991, 0.12180968086715027, 0.2032842828284671, 0.13268009663332225, 0.12292683498983259]",398,TEST,0.12053318166198969,0.15896878531325415
spatial,15,C,SYMMETRY,MLR,"[0.17825224099684722, 0.1684893455742693, 0.1771271622248174, 0.16817733517283062, 0.17384486750485373, 0.2523409769178223, 0.18016414706194572, 0.15552946353232366, 0.24137654771528627, 0.2114277548935115]",0.13800197947992535,"[0.1546382266688915, 0.1498592670846437, 0.12864828012141338, 0.17369226606552912, 0.15327396199521293, 0.0500447184382139, 0.17872650548177738, 0.22304424244710308, 0.12410595152562354, 0.043986374970845454]",448,TEST,0.12136735641512435,0.15463660254472636
spatial,15,C,SYMMETRY,RF,"[0.2160579714311749, 0.23274226312260593, 0.26669449046086235, 0.2138575698747901, 0.25115388038380837, 0.2801786706912751, 0.2683740325899887, 0.2646283893539758, 0.23463701210190713, 0.2813482948276633]",0.105864938184894,"[0.15310513073899656, 0.14153404563010397, 0.08625270508291949, 0.12611599088563452, 0.1248690135829722, 0.13447582439230787, 0.08967420016465266, 0.10868887461016397, 0.12703726501845114, -0.03310366825726252]",448,TEST,0.08989338248511121,0.12183649388467678
spatial,15,C,SYMMETRY,SVR,"[0.4719256654482342, 0.390059185574434, 0.4458202273303541, 0.4598299819238648, 0.49288613070521126, 0.5088462422312843, 0.44443496888416456, 0.4686530467449048, 0.4150512033862356, 0.4731889625643535]",0.0799367700325973,"[0.09641396687429438, 0.19786534483170215, 0.07094053627861574, -0.008125030346232576, 0.09370047554544936, 0.006922727087594338, 0.08660487551613782, 0.06289820358882936, 0.15010230616659548, 0.04204429478298699]",448,TEST,0.06143575161388409,0.09843778845131052
spatial,15,C,SYMMETRY,MLP,"[0.2773669590210568, 0.20252061873080263, 0.18373857456742382, 0.15711074757592947, 0.21000057466097655, 0.26476315103352355, 0.15060567765149402, 0.26753964259277097, 0.1996761856644843, 0.23369317536191136]",0.1644366586701426,"[0.12353320936959145, 0.19472785745742804, 0.21173769650750385, 0.17772005902680588, 0.18570263105954832, 0.0852419971555134, 0.2178925494346997, 0.08557591348437743, 0.21288952055337484, 0.14934515265258286]",448,TEST,0.1491459737425456,0.1797273435977396
spatial,15,C,SYMMETRY,MLR,"[0.17095905811904555, 0.21022942658549282, 0.15977818591037563, 0.19494219461364382, 0.1625644456988401, 0.15536312308546052, 0.17440608409105662, 0.13967146871440073, 0.2091473265381284, 0.14101024865791578]",0.157321869285619,"[0.143120496208475, 0.1095030236495671, 0.1928189855454695, 0.12406741669433785, 0.1618896156200078, 0.16598331768407804, 0.15607532136226043, 0.204796901981816, 0.09093173523478759, 0.22403187887539067]",498,TEST,0.14464771536511156,0.16999602320612645
