,set,model,context,response,feature,r2
412,TRAIN,MLP,C,ACTIVITY,topo,0.999640072425737
413,TRAIN,MLP,C,ACTIVITY,topo,0.9986711849987416
414,TRAIN,MLP,C,ACTIVITY,topo,0.9961843416380348
415,TRAIN,MLP,C,ACTIVITY,topo,0.9997715655951414
416,TRAIN,MLP,C,ACTIVITY,topo,0.998670301839465
417,TRAIN,MLP,C,ACTIVITY,topo,0.9986801233431762
418,TRAIN,MLP,C,ACTIVITY,topo,0.8856984460263668
419,TRAIN,MLP,C,ACTIVITY,topo,0.8531504148599578
420,TRAIN,MLP,C,ACTIVITY,topo,0.8615645950933533
421,TRAIN,MLP,C,ACTIVITY,topo,0.999892929327239
422,TRAIN,MLP,C,ACTIVITY,topo,0.9997958817662366
423,TRAIN,MLP,C,ACTIVITY,topo,0.9997769416090532
424,TRAIN,MLP,C,ACTIVITY,topo,0.9999037075588486
425,TRAIN,MLP,C,ACTIVITY,topo,0.9999161633381392
426,TRAIN,MLP,C,ACTIVITY,topo,0.9998756164625082
427,TRAIN,MLP,C,ACTIVITY,topo,0.8123272603934417
428,TRAIN,MLP,C,ACTIVITY,topo,0.7041190321421773
429,TRAIN,MLP,C,ACTIVITY,topo,0.892914704818729
430,TRAIN,MLP,C,ACTIVITY,topo,0.9999007300859265
431,TRAIN,MLP,C,ACTIVITY,topo,0.9999461931740119
432,TRAIN,MLP,C,ACTIVITY,topo,0.9999401748583354
433,TRAIN,MLP,C,ACTIVITY,topo,0.9999233853989133
434,TRAIN,MLP,C,ACTIVITY,topo,0.9999661288096199
435,TRAIN,MLP,C,ACTIVITY,topo,0.9999476862778739
436,TRAIN,MLP,C,ACTIVITY,topo,0.4513746269789415
437,TRAIN,MLP,C,ACTIVITY,topo,0.3647171252463899
438,TRAIN,MLP,C,ACTIVITY,topo,0.4379796257353302
439,TRAIN,MLP,C,ACTIVITY,topo,0.4726811327172594
440,TRAIN,MLP,C,ACTIVITY,topo,0.47739583700319044
441,TRAIN,MLP,C,ACTIVITY,topo,0.37662597951962684
442,TRAIN,MLP,C,ACTIVITY,topo,0.4136389918401141
443,TRAIN,MLP,C,ACTIVITY,topo,0.42611973001381986
444,TRAIN,MLP,C,ACTIVITY,topo,0.42924190811032426
445,TRAIN,MLP,C,ACTIVITY,topo,0.8276658970030601
446,TRAIN,MLP,C,ACTIVITY,topo,0.8058122408839701
447,TRAIN,MLP,C,ACTIVITY,topo,0.8680353902098012
448,TRAIN,MLP,C,ACTIVITY,topo,0.9901803827336652
449,TRAIN,MLP,C,ACTIVITY,topo,0.994483727576082
450,TRAIN,MLP,C,ACTIVITY,topo,0.9928991006417157
451,TRAIN,MLP,C,ACTIVITY,topo,0.9912675402935895
452,TRAIN,MLP,C,ACTIVITY,topo,0.9936553817056962
453,TRAIN,MLP,C,ACTIVITY,topo,0.9952354134341141
454,TRAIN,MLP,C,ACTIVITY,topo,0.833600438623172
455,TRAIN,MLP,C,ACTIVITY,topo,0.9089702635765854
456,TRAIN,MLP,C,ACTIVITY,topo,0.9049940951373071
457,TRAIN,MLP,C,ACTIVITY,topo,0.9993130170407128
458,TRAIN,MLP,C,ACTIVITY,topo,0.9994449055701451
459,TRAIN,MLP,C,ACTIVITY,topo,0.9991593007891415
460,TRAIN,MLP,C,ACTIVITY,topo,0.9993377338269422
461,TRAIN,MLP,C,ACTIVITY,topo,0.9994432835281587
462,TRAIN,MLP,C,ACTIVITY,topo,0.9993760078708102
463,TRAIN,MLP,C,ACTIVITY,topo,0.8136110908762045
464,TRAIN,MLP,C,ACTIVITY,topo,0.8340799272904419
465,TRAIN,MLP,C,ACTIVITY,topo,0.8896547645359213
466,TRAIN,MLP,C,ACTIVITY,topo,0.998989517317526
467,TRAIN,MLP,C,ACTIVITY,topo,0.9995275618935998
468,TRAIN,MLP,C,ACTIVITY,topo,0.9995843250844837
469,TRAIN,MLP,C,ACTIVITY,topo,0.9996555776009213
470,TRAIN,MLP,C,ACTIVITY,topo,0.9996853472566025
471,TRAIN,MLP,C,ACTIVITY,topo,0.9997073679298281
472,TRAIN,MLP,C,ACTIVITY,topo,0.384390484935191
473,TRAIN,MLP,C,ACTIVITY,topo,0.37920537994434844
474,TRAIN,MLP,C,ACTIVITY,topo,0.36680256560892455
475,TRAIN,MLP,C,ACTIVITY,topo,0.41236981697467334
476,TRAIN,MLP,C,ACTIVITY,topo,0.3912170314808252
477,TRAIN,MLP,C,ACTIVITY,topo,0.4010468193492013
478,TRAIN,MLP,C,ACTIVITY,topo,0.375041584214868
479,TRAIN,MLP,C,ACTIVITY,topo,0.4055739406763623
480,TRAIN,MLP,C,ACTIVITY,topo,0.38817306687803144
481,TRAIN,MLP,C,ACTIVITY,topo,0.5923960693488048
482,TRAIN,MLP,C,ACTIVITY,topo,0.5050634974844306
483,TRAIN,MLP,C,ACTIVITY,topo,0.48181048950647576
484,TRAIN,MLP,C,ACTIVITY,topo,0.6500064830736794
485,TRAIN,MLP,C,ACTIVITY,topo,0.6084170479942788
486,TRAIN,MLP,C,ACTIVITY,topo,0.4268031526672935
487,TRAIN,MLP,C,ACTIVITY,topo,0.6624896955348287
488,TRAIN,MLP,C,ACTIVITY,topo,0.48463203319778003
489,TRAIN,MLP,C,ACTIVITY,topo,0.5500977995504784
490,TRAIN,MLP,C,ACTIVITY,topo,0.7178119850820588
491,TRAIN,MLP,C,ACTIVITY,topo,0.753729822916313
492,TRAIN,MLP,C,ACTIVITY,topo,0.7872699496382911
493,TRAIN,MLP,C,ACTIVITY,topo,0.9654712011302042
494,TRAIN,MLP,C,ACTIVITY,topo,0.9872759646316823
495,TRAIN,MLP,C,ACTIVITY,topo,0.9873310678772813
496,TRAIN,MLP,C,ACTIVITY,topo,0.9663596355390234
497,TRAIN,MLP,C,ACTIVITY,topo,0.9855744544340715
498,TRAIN,MLP,C,ACTIVITY,topo,0.9865386388095024
499,TRAIN,MLP,C,ACTIVITY,topo,0.6869662938258744
500,TRAIN,MLP,C,ACTIVITY,topo,0.7391764451268898
501,TRAIN,MLP,C,ACTIVITY,topo,0.7366412050339901
502,TRAIN,MLP,C,ACTIVITY,topo,0.9626141452005482
503,TRAIN,MLP,C,ACTIVITY,topo,0.9833570520559463
504,TRAIN,MLP,C,ACTIVITY,topo,0.9872580662196301
505,TRAIN,MLP,C,ACTIVITY,topo,0.9780136516013679
506,TRAIN,MLP,C,ACTIVITY,topo,0.992500392785084
507,TRAIN,MLP,C,ACTIVITY,topo,0.9917764716713441
508,TRAIN,MLP,C,ACTIVITY,topo,0.4470544622260655
509,TRAIN,MLP,C,ACTIVITY,topo,0.4406724379913616
510,TRAIN,MLP,C,ACTIVITY,topo,0.38819948948464067
511,TRAIN,MLP,C,ACTIVITY,topo,0.4268012194779649
512,TRAIN,MLP,C,ACTIVITY,topo,0.41151215792618145
513,TRAIN,MLP,C,ACTIVITY,topo,0.4119289887523384
514,TRAIN,MLP,C,ACTIVITY,topo,0.4328514999552292
515,TRAIN,MLP,C,ACTIVITY,topo,0.41325088117720776
516,TRAIN,MLP,C,ACTIVITY,topo,0.3911639346147159
517,TRAIN,MLP,C,ACTIVITY,topo,0.8937797198819786
518,TRAIN,MLP,C,ACTIVITY,topo,0.8359611334682464
519,TRAIN,MLP,C,ACTIVITY,topo,0.7827972527214961
520,TRAIN,MLP,C,ACTIVITY,topo,0.9994593208205178
521,TRAIN,MLP,C,ACTIVITY,topo,0.9991715566666414
522,TRAIN,MLP,C,ACTIVITY,topo,0.9992553932479175
523,TRAIN,MLP,C,ACTIVITY,topo,0.9996165450615424
524,TRAIN,MLP,C,ACTIVITY,topo,0.9994220174653462
525,TRAIN,MLP,C,ACTIVITY,topo,0.999430879520964
526,TRAIN,MLP,C,ACTIVITY,topo,0.8252064915901289
527,TRAIN,MLP,C,ACTIVITY,topo,0.9155264878796828
528,TRAIN,MLP,C,ACTIVITY,topo,0.929900064166804
529,TRAIN,MLP,C,ACTIVITY,topo,0.9998550425434156
530,TRAIN,MLP,C,ACTIVITY,topo,0.9998221855729853
531,TRAIN,MLP,C,ACTIVITY,topo,0.9998918358204546
532,TRAIN,MLP,C,ACTIVITY,topo,0.9999126830796691
533,TRAIN,MLP,C,ACTIVITY,topo,0.9999080821398094
534,TRAIN,MLP,C,ACTIVITY,topo,0.999893528463984
535,TRAIN,MLP,C,ACTIVITY,topo,0.8567752532547751
536,TRAIN,MLP,C,ACTIVITY,topo,0.8458128797917924
537,TRAIN,MLP,C,ACTIVITY,topo,0.8426111176085147
538,TRAIN,MLP,C,ACTIVITY,topo,0.9998614279332013
539,TRAIN,MLP,C,ACTIVITY,topo,0.9999492001383405
540,TRAIN,MLP,C,ACTIVITY,topo,0.9999500772100263
541,TRAIN,MLP,C,ACTIVITY,topo,0.9999200843188911
542,TRAIN,MLP,C,ACTIVITY,topo,0.9998650720932489
543,TRAIN,MLP,C,ACTIVITY,topo,0.9999490320333183
544,TRAIN,MLP,C,ACTIVITY,topo,0.4057663728814328
545,TRAIN,MLP,C,ACTIVITY,topo,0.42411944377907973
546,TRAIN,MLP,C,ACTIVITY,topo,0.4062347991202857
547,TRAIN,MLP,C,ACTIVITY,topo,0.4107257871369364
548,TRAIN,MLP,C,ACTIVITY,topo,0.44841690168634096
549,TRAIN,MLP,C,ACTIVITY,topo,0.4471273008541442
550,TRAIN,MLP,C,ACTIVITY,topo,0.4170777949280715
551,TRAIN,MLP,C,ACTIVITY,topo,0.48039965913643
552,TRAIN,MLP,C,ACTIVITY,topo,0.42743235691993664
553,TRAIN,MLP,C,ACTIVITY,topo,0.8928346288490707
554,TRAIN,MLP,C,ACTIVITY,topo,0.7811921994988431
555,TRAIN,MLP,C,ACTIVITY,topo,0.7450553604007236
556,TRAIN,MLP,C,ACTIVITY,topo,0.9991070943803618
557,TRAIN,MLP,C,ACTIVITY,topo,0.9980993333130064
558,TRAIN,MLP,C,ACTIVITY,topo,0.9967067400121831
559,TRAIN,MLP,C,ACTIVITY,topo,0.9996707408421538
560,TRAIN,MLP,C,ACTIVITY,topo,0.99578737212482
561,TRAIN,MLP,C,ACTIVITY,topo,0.9981278299461885
562,TRAIN,MLP,C,ACTIVITY,topo,0.9131238863767586
563,TRAIN,MLP,C,ACTIVITY,topo,0.8970056273317843
564,TRAIN,MLP,C,ACTIVITY,topo,0.9383481964099317
565,TRAIN,MLP,C,ACTIVITY,topo,0.9997195897627759
566,TRAIN,MLP,C,ACTIVITY,topo,0.9997232497193534
567,TRAIN,MLP,C,ACTIVITY,topo,0.9997271336835819
568,TRAIN,MLP,C,ACTIVITY,topo,0.9999365038872682
569,TRAIN,MLP,C,ACTIVITY,topo,0.9998510403470522
570,TRAIN,MLP,C,ACTIVITY,topo,0.9998317530515508
571,TRAIN,MLP,C,ACTIVITY,topo,0.7637569288082964
572,TRAIN,MLP,C,ACTIVITY,topo,0.7637531532855482
573,TRAIN,MLP,C,ACTIVITY,topo,0.855840933006897
574,TRAIN,MLP,C,ACTIVITY,topo,0.999883366072074
575,TRAIN,MLP,C,ACTIVITY,topo,0.9998925335186477
576,TRAIN,MLP,C,ACTIVITY,topo,0.999922871705433
577,TRAIN,MLP,C,ACTIVITY,topo,0.9999569447620237
578,TRAIN,MLP,C,ACTIVITY,topo,0.999925901220515
579,TRAIN,MLP,C,ACTIVITY,topo,0.9999511128831499
580,TRAIN,MLP,C,ACTIVITY,topo,0.4022761753117897
581,TRAIN,MLP,C,ACTIVITY,topo,0.43453573603158957
582,TRAIN,MLP,C,ACTIVITY,topo,0.390239562058332
583,TRAIN,MLP,C,ACTIVITY,topo,0.44439587813130377
584,TRAIN,MLP,C,ACTIVITY,topo,0.4280442927388516
585,TRAIN,MLP,C,ACTIVITY,topo,0.3842061889683758
586,TRAIN,MLP,C,ACTIVITY,topo,0.4606863569368107
587,TRAIN,MLP,C,ACTIVITY,topo,0.40909898669654043
588,TRAIN,MLP,C,ACTIVITY,topo,0.4415639097438029
589,TRAIN,MLP,C,ACTIVITY,topo,0.7481489937265438
590,TRAIN,MLP,C,ACTIVITY,topo,0.7270581104061662
591,TRAIN,MLP,C,ACTIVITY,topo,0.7121417746124656
592,TRAIN,MLP,C,ACTIVITY,topo,0.9110913946346141
593,TRAIN,MLP,C,ACTIVITY,topo,0.9451090806726004
594,TRAIN,MLP,C,ACTIVITY,topo,0.9288904260243891
595,TRAIN,MLP,C,ACTIVITY,topo,0.9405578522751924
596,TRAIN,MLP,C,ACTIVITY,topo,0.9508242262500735
597,TRAIN,MLP,C,ACTIVITY,topo,0.9483564685443631
598,TRAIN,MLP,C,ACTIVITY,topo,0.8661403269169026
599,TRAIN,MLP,C,ACTIVITY,topo,0.8383027093384524
600,TRAIN,MLP,C,ACTIVITY,topo,0.88041453063446
601,TRAIN,MLP,C,ACTIVITY,topo,0.9948578367107398
602,TRAIN,MLP,C,ACTIVITY,topo,0.9976244374027823
603,TRAIN,MLP,C,ACTIVITY,topo,0.9980500423186945
604,TRAIN,MLP,C,ACTIVITY,topo,0.9959222039056033
605,TRAIN,MLP,C,ACTIVITY,topo,0.997956317784735
606,TRAIN,MLP,C,ACTIVITY,topo,0.9981021082524634
607,TRAIN,MLP,C,ACTIVITY,topo,0.7829726436112231
608,TRAIN,MLP,C,ACTIVITY,topo,0.7802110356384468
609,TRAIN,MLP,C,ACTIVITY,topo,0.812476491015544
610,TRAIN,MLP,C,ACTIVITY,topo,0.9950688230460115
611,TRAIN,MLP,C,ACTIVITY,topo,0.9973032730761165
612,TRAIN,MLP,C,ACTIVITY,topo,0.9979441730178417
613,TRAIN,MLP,C,ACTIVITY,topo,0.9970600282615563
614,TRAIN,MLP,C,ACTIVITY,topo,0.9987605493139715
615,TRAIN,MLP,C,ACTIVITY,topo,0.9989959658153932
616,TRAIN,MLP,C,ACTIVITY,topo,0.4214734658315791
617,TRAIN,MLP,C,ACTIVITY,topo,0.43370966507652664
618,TRAIN,MLP,C,ACTIVITY,topo,0.4158673502570074
619,TRAIN,MLP,C,ACTIVITY,topo,0.4316035725646503
620,TRAIN,MLP,C,ACTIVITY,topo,0.451962380623983
621,TRAIN,MLP,C,ACTIVITY,topo,0.3983259564739161
622,TRAIN,MLP,C,ACTIVITY,topo,0.4368928115406636
623,TRAIN,MLP,C,ACTIVITY,topo,0.3978324961659139
624,TRAIN,MLP,C,ACTIVITY,topo,0.45213232451430563
625,TRAIN,MLP,C,ACTIVITY,topo,0.8568876176587111
626,TRAIN,MLP,C,ACTIVITY,topo,0.9058530451710398
627,TRAIN,MLP,C,ACTIVITY,topo,0.8902042599494546
628,TRAIN,MLP,C,ACTIVITY,topo,0.9982306199918499
629,TRAIN,MLP,C,ACTIVITY,topo,0.998505050093876
630,TRAIN,MLP,C,ACTIVITY,topo,0.9986797792924669
631,TRAIN,MLP,C,ACTIVITY,topo,0.9980509848269389
632,TRAIN,MLP,C,ACTIVITY,topo,0.9988872220628016
633,TRAIN,MLP,C,ACTIVITY,topo,0.9990665536196258
634,TRAIN,MLP,C,ACTIVITY,topo,0.8377556581148671
635,TRAIN,MLP,C,ACTIVITY,topo,0.9430243850080893
636,TRAIN,MLP,C,ACTIVITY,topo,0.8857340515089436
637,TRAIN,MLP,C,ACTIVITY,topo,0.999818430349404
638,TRAIN,MLP,C,ACTIVITY,topo,0.9998893677426282
639,TRAIN,MLP,C,ACTIVITY,topo,0.9998147615190077
640,TRAIN,MLP,C,ACTIVITY,topo,0.9997488909284207
641,TRAIN,MLP,C,ACTIVITY,topo,0.9997167418555962
642,TRAIN,MLP,C,ACTIVITY,topo,0.9999174368861221
643,TRAIN,MLP,C,ACTIVITY,topo,0.864993141188979
644,TRAIN,MLP,C,ACTIVITY,topo,0.7376205661508949
645,TRAIN,MLP,C,ACTIVITY,topo,0.802214118075272
646,TRAIN,MLP,C,ACTIVITY,topo,0.9998050586371926
647,TRAIN,MLP,C,ACTIVITY,topo,0.9999069934962899
648,TRAIN,MLP,C,ACTIVITY,topo,0.9998786937399641
649,TRAIN,MLP,C,ACTIVITY,topo,0.999856612795309
650,TRAIN,MLP,C,ACTIVITY,topo,0.9998855006176098
651,TRAIN,MLP,C,ACTIVITY,topo,0.9998992881389169
652,TRAIN,MLP,C,ACTIVITY,topo,0.4485807472488581
653,TRAIN,MLP,C,ACTIVITY,topo,0.4215676757628165
654,TRAIN,MLP,C,ACTIVITY,topo,0.4321100349739888
655,TRAIN,MLP,C,ACTIVITY,topo,0.4404556807021881
656,TRAIN,MLP,C,ACTIVITY,topo,0.4465027325244103
657,TRAIN,MLP,C,ACTIVITY,topo,0.4312311571256956
658,TRAIN,MLP,C,ACTIVITY,topo,0.3877974873732537
659,TRAIN,MLP,C,ACTIVITY,topo,0.3927941963410465
660,TRAIN,MLP,C,ACTIVITY,topo,0.4630129931104108
661,TRAIN,MLP,C,ACTIVITY,topo,0.7648443403221141
662,TRAIN,MLP,C,ACTIVITY,topo,0.7239649122573599
663,TRAIN,MLP,C,ACTIVITY,topo,0.7264257203772226
664,TRAIN,MLP,C,ACTIVITY,topo,0.9992004260306733
665,TRAIN,MLP,C,ACTIVITY,topo,0.9980540284282611
666,TRAIN,MLP,C,ACTIVITY,topo,0.9940698215421171
667,TRAIN,MLP,C,ACTIVITY,topo,0.9997720957550154
668,TRAIN,MLP,C,ACTIVITY,topo,0.9992515952777149
669,TRAIN,MLP,C,ACTIVITY,topo,0.9977735583138438
670,TRAIN,MLP,C,ACTIVITY,topo,0.856698586694136
671,TRAIN,MLP,C,ACTIVITY,topo,0.8120178474923725
672,TRAIN,MLP,C,ACTIVITY,topo,0.8733304224883965
673,TRAIN,MLP,C,ACTIVITY,topo,0.9998415537667604
674,TRAIN,MLP,C,ACTIVITY,topo,0.9998567957468103
675,TRAIN,MLP,C,ACTIVITY,topo,0.9997249692284105
676,TRAIN,MLP,C,ACTIVITY,topo,0.9999036114826844
677,TRAIN,MLP,C,ACTIVITY,topo,0.9998666889791727
678,TRAIN,MLP,C,ACTIVITY,topo,0.9997804785269466
679,TRAIN,MLP,C,ACTIVITY,topo,0.7688581025966505
680,TRAIN,MLP,C,ACTIVITY,topo,0.7408380938774282
681,TRAIN,MLP,C,ACTIVITY,topo,0.7957020054571892
682,TRAIN,MLP,C,ACTIVITY,topo,0.9999079093811654
683,TRAIN,MLP,C,ACTIVITY,topo,0.9998903081879844
684,TRAIN,MLP,C,ACTIVITY,topo,0.9999169010196853
685,TRAIN,MLP,C,ACTIVITY,topo,0.999943979242853
686,TRAIN,MLP,C,ACTIVITY,topo,0.9999282738352294
687,TRAIN,MLP,C,ACTIVITY,topo,0.9999031048894104
688,TRAIN,MLR,C,GROWTH,topo,0.3941346497923678
689,TRAIN,MLR,C,GROWTH,topo,0.16235499075511262
690,TRAIN,MLR,C,GROWTH,topo,0.0
691,TRAIN,MLR,C,GROWTH,topo,0.3279300491236602
692,TRAIN,MLR,C,GROWTH,topo,0.315897165232386
693,TRAIN,MLR,C,GROWTH,topo,0.0
694,TRAIN,MLR,C,GROWTH,topo,0.18047350720350575
695,TRAIN,MLR,C,GROWTH,topo,0.34123765668105766
696,TRAIN,MLR,C,GROWTH,topo,0.33124662896388624
697,TRAIN,MLR,C,GROWTH,topo,0.0
698,TRAIN,MLR,C,GROWTH,topo,0.0
699,TRAIN,MLR,C,GROWTH,topo,0.2709398604278995
700,TRAIN,MLR,C,GROWTH,topo,0.3981942478212662
701,TRAIN,MLR,C,GROWTH,topo,0.0
702,TRAIN,MLR,C,GROWTH,topo,0.18563663324257562
703,TRAIN,MLR,C,GROWTH,topo,0.31888465257044873
704,TRAIN,RF,C,GROWTH,topo,0.09779286015760336
705,TRAIN,RF,C,GROWTH,topo,0.03389166857567172
706,TRAIN,RF,C,GROWTH,topo,0.31141700882465195
707,TRAIN,RF,C,GROWTH,topo,0.3958439578347077
708,TRAIN,RF,C,GROWTH,topo,0.02067316308815703
709,TRAIN,RF,C,GROWTH,topo,0.13630461530745974
710,TRAIN,RF,C,GROWTH,topo,0.31750245449527625
711,TRAIN,RF,C,GROWTH,topo,0.4564839162800698
712,TRAIN,RF,C,GROWTH,topo,0.13121727438744457
713,TRAIN,RF,C,GROWTH,topo,0.25283977234199595
714,TRAIN,RF,C,GROWTH,topo,-3.424782186733921e-07
715,TRAIN,RF,C,GROWTH,topo,0.0
716,TRAIN,RF,C,GROWTH,topo,0.11526415588569316
717,TRAIN,RF,C,GROWTH,topo,0.2152298397834922
718,TRAIN,RF,C,GROWTH,topo,0.6374298700583864
719,TRAIN,RF,C,GROWTH,topo,0.7873746525240175
720,TRAIN,RF,C,GROWTH,topo,0.25605741531607074
721,TRAIN,RF,C,GROWTH,topo,0.2716175108673238
722,TRAIN,RF,C,GROWTH,topo,-4.223480194909257e-06
723,TRAIN,RF,C,GROWTH,topo,0.18943692345424212
724,TRAIN,RF,C,GROWTH,topo,0.339742493483031
725,TRAIN,RF,C,GROWTH,topo,0.4412355354481108
726,TRAIN,RF,C,GROWTH,topo,-0.00013274760972015187
727,TRAIN,RF,C,GROWTH,topo,0.07137621758043877
728,TRAIN,RF,C,GROWTH,topo,-4.427492139269518e-05
729,TRAIN,RF,C,GROWTH,topo,0.0
730,TRAIN,RF,C,GROWTH,topo,0.37517785200067366
731,TRAIN,RF,C,GROWTH,topo,0.4704362271844671
732,TRAIN,RF,C,GROWTH,topo,0.27154692361425203
733,TRAIN,RF,C,GROWTH,topo,0.33041035481160463
734,TRAIN,RF,C,GROWTH,topo,0.14838315146664394
735,TRAIN,RF,C,GROWTH,topo,0.2972544021771033
736,TRAIN,SVR,C,GROWTH,topo,0.33275485018476836
737,TRAIN,SVR,C,GROWTH,topo,0.30125248904315416
738,TRAIN,SVR,C,GROWTH,topo,0.375672658910039
739,TRAIN,SVR,C,GROWTH,topo,-11.617802936635549
740,TRAIN,SVR,C,GROWTH,topo,0.35198775135477334
741,TRAIN,SVR,C,GROWTH,topo,0.7342142462985362
742,TRAIN,SVR,C,GROWTH,topo,0.8237575919876594
743,TRAIN,SVR,C,GROWTH,topo,-10931.703510174999
744,TRAIN,SVR,C,GROWTH,topo,0.36602282029753075
745,TRAIN,SVR,C,GROWTH,topo,0.910169391263232
746,TRAIN,SVR,C,GROWTH,topo,0.9922018770855535
747,TRAIN,SVR,C,GROWTH,topo,-422697.1825265031
748,TRAIN,SVR,C,GROWTH,topo,0.3820181975563107
749,TRAIN,SVR,C,GROWTH,topo,0.4110296877228943
750,TRAIN,SVR,C,GROWTH,topo,0.45933402528704603
751,TRAIN,SVR,C,GROWTH,topo,-376.2820310044375
752,TRAIN,SVR,C,GROWTH,topo,0.3976866258143772
753,TRAIN,SVR,C,GROWTH,topo,0.6635344465342721
754,TRAIN,SVR,C,GROWTH,topo,0.6722623541127569
755,TRAIN,SVR,C,GROWTH,topo,-2215.662967773693
756,TRAIN,SVR,C,GROWTH,topo,-0.13162786848838404
757,TRAIN,SVR,C,GROWTH,topo,-0.11712174388321173
758,TRAIN,SVR,C,GROWTH,topo,-0.1192145086585108
759,TRAIN,SVR,C,GROWTH,topo,-1998660.7011379208
760,TRAIN,SVR,C,GROWTH,topo,0.3341437887101715
761,TRAIN,SVR,C,GROWTH,topo,0.7986105941160034
762,TRAIN,SVR,C,GROWTH,topo,0.9099961457040854
763,TRAIN,SVR,C,GROWTH,topo,-79776.11871472566
764,TRAIN,SVR,C,GROWTH,topo,0.3565558794320718
765,TRAIN,SVR,C,GROWTH,topo,0.3994790802539223
766,TRAIN,SVR,C,GROWTH,topo,0.4825491172658195
767,TRAIN,SVR,C,GROWTH,topo,-73.15126682176209
768,TRAIN,SVR,C,GROWTH,topo,0.374358636067583
769,TRAIN,SVR,C,GROWTH,topo,0.46860412280363173
770,TRAIN,SVR,C,GROWTH,topo,0.4887055146393088
771,TRAIN,SVR,C,GROWTH,topo,-160.30501570241006
772,TRAIN,SVR,C,GROWTH,topo,0.33168993724219376
773,TRAIN,SVR,C,GROWTH,topo,0.24454222886933052
774,TRAIN,SVR,C,GROWTH,topo,0.32691612159120653
775,TRAIN,SVR,C,GROWTH,topo,-183834.7393771235
776,TRAIN,SVR,C,GROWTH,topo,0.39758935958536756
777,TRAIN,SVR,C,GROWTH,topo,0.9774093164285577
778,TRAIN,SVR,C,GROWTH,topo,0.999942823346823
779,TRAIN,SVR,C,GROWTH,topo,-5974820.5978727145
780,TRAIN,SVR,C,GROWTH,topo,0.3611692666006838
781,TRAIN,SVR,C,GROWTH,topo,0.6403202580466131
782,TRAIN,SVR,C,GROWTH,topo,0.7290604878307975
783,TRAIN,SVR,C,GROWTH,topo,-5383.435106357505
784,TRAIN,SVR,C,GROWTH,topo,0.3365480241606037
785,TRAIN,SVR,C,GROWTH,topo,0.513231542101194
786,TRAIN,SVR,C,GROWTH,topo,0.626342835223876
787,TRAIN,SVR,C,GROWTH,topo,-885.4147631390834
788,TRAIN,SVR,C,GROWTH,topo,0.4547719593913828
789,TRAIN,SVR,C,GROWTH,topo,0.756578809362461
790,TRAIN,SVR,C,GROWTH,topo,0.8047720658967454
791,TRAIN,SVR,C,GROWTH,topo,-902783.2146359717
792,TRAIN,SVR,C,GROWTH,topo,0.37429924954723826
793,TRAIN,SVR,C,GROWTH,topo,0.8034673080289146
794,TRAIN,SVR,C,GROWTH,topo,0.9247761462698127
795,TRAIN,SVR,C,GROWTH,topo,-30029.787778078906
796,TRAIN,SVR,C,GROWTH,topo,-0.23177260227424146
797,TRAIN,SVR,C,GROWTH,topo,-0.17746011500685843
798,TRAIN,SVR,C,GROWTH,topo,-0.21348683436619376
799,TRAIN,SVR,C,GROWTH,topo,-0.31931738496956275
800,TRAIN,MLP,C,GROWTH,topo,0.4155751617573621
801,TRAIN,MLP,C,GROWTH,topo,0.43754468908901545
802,TRAIN,MLP,C,GROWTH,topo,0.4469207907511221
803,TRAIN,MLP,C,GROWTH,topo,0.4002834996465017
804,TRAIN,MLP,C,GROWTH,topo,0.4556405105064495
805,TRAIN,MLP,C,GROWTH,topo,0.4500389052571365
806,TRAIN,MLP,C,GROWTH,topo,0.43966165628390463
807,TRAIN,MLP,C,GROWTH,topo,0.44418792243982286
808,TRAIN,MLP,C,GROWTH,topo,0.43195069401799147
809,TRAIN,MLP,C,GROWTH,topo,0.74298588042685
810,TRAIN,MLP,C,GROWTH,topo,0.7307360548737836
811,TRAIN,MLP,C,GROWTH,topo,0.8758198630744336
812,TRAIN,MLP,C,GROWTH,topo,0.9971412597247025
813,TRAIN,MLP,C,GROWTH,topo,0.9790005140373366
814,TRAIN,MLP,C,GROWTH,topo,0.9783269705193721
815,TRAIN,MLP,C,GROWTH,topo,0.9971383882484692
816,TRAIN,MLP,C,GROWTH,topo,0.9909079108620779
817,TRAIN,MLP,C,GROWTH,topo,0.9781878804266767
818,TRAIN,MLP,C,GROWTH,topo,0.7451725794323503
819,TRAIN,MLP,C,GROWTH,topo,0.8975693326535286
820,TRAIN,MLP,C,GROWTH,topo,0.9718005445054061
821,TRAIN,MLP,C,GROWTH,topo,0.9993712060331932
822,TRAIN,MLP,C,GROWTH,topo,0.9989505733588465
823,TRAIN,MLP,C,GROWTH,topo,0.99929438803635
824,TRAIN,MLP,C,GROWTH,topo,0.9996754077493465
825,TRAIN,MLP,C,GROWTH,topo,0.999579022218249
826,TRAIN,MLP,C,GROWTH,topo,0.9996759428757491
827,TRAIN,MLP,C,GROWTH,topo,0.7986961756828074
828,TRAIN,MLP,C,GROWTH,topo,0.7623017096318769
829,TRAIN,MLP,C,GROWTH,topo,0.8722336413428398
830,TRAIN,MLP,C,GROWTH,topo,0.9991890310292776
831,TRAIN,MLP,C,GROWTH,topo,0.9996488945096902
832,TRAIN,MLP,C,GROWTH,topo,0.9997681678537077
833,TRAIN,MLP,C,GROWTH,topo,0.9997329935661065
